project,file_name,ground_truth,MoJoFM,MoJoFM-D,MovesAndJoins,MaxDistance,static,dynamic,class_names,class_terms,commits,contributors
everest,1_s_7_d_2_cn_3_ct_7_com_0_con.mdg1_s_7_d_2_cn_3_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,10,15,35,0
everest,1_s_0_d_6_cn_1_ct_12_com_0_con.mdg1_s_0_d_6_cn_1_ct_12_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,30,5,60,0
everest,1_s_12_d_0_cn_6_ct_1_com_0_con.mdg1_s_12_d_0_cn_6_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,60,0,30,5,0
everest,1_s_5_d_10_cn_2_ct_2_com_0_con.mdg1_s_5_d_10_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,50,10,10,0
everest,1_s_8_d_0_cn_6_ct_5_com_0_con.mdg1_s_8_d_0_cn_6_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,40,0,30,25,0
everest,1_s_11_d_2_cn_6_ct_0_com_0_con.mdg1_s_11_d_2_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,55,10,30,0,0
everest,1_s_2_d_1_cn_14_ct_2_com_0_con.mdg1_s_2_d_1_cn_14_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,5,70,10,0
everest,1_s_1_d_11_cn_1_ct_6_com_0_con.mdg1_s_1_d_11_cn_1_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,55,5,30,0
everest,1_s_2_d_14_cn_1_ct_2_com_0_con.mdg1_s_2_d_14_cn_1_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,70,5,10,0
everest,1_s_3_d_8_cn_4_ct_4_com_0_con.mdg1_s_3_d_8_cn_4_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,40,20,20,0
everest,1_s_0_d_5_cn_9_ct_5_com_0_con.mdg1_s_0_d_5_cn_9_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,25,45,25,0
everest,1_s_11_d_4_cn_2_ct_2_com_0_con.mdg1_s_11_d_4_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,55,20,10,10,0
everest,1_s_2_d_13_cn_2_ct_2_com_0_con.mdg1_s_2_d_13_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,65,10,10,0
everest,1_s_17_d_0_cn_2_ct_0_com_0_con.mdg1_s_17_d_0_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,85,0,10,0,0
everest,1_s_4_d_2_cn_11_ct_2_com_0_con.mdg1_s_4_d_2_cn_11_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,10,55,10,0
everest,1_s_0_d_8_cn_4_ct_7_com_0_con.mdg1_s_0_d_8_cn_4_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,40,20,35,0
everest,1_s_14_d_2_cn_2_ct_1_com_0_con.mdg1_s_14_d_2_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,70,10,10,5,0
everest,1_s_0_d_7_cn_8_ct_4_com_0_con.mdg1_s_0_d_7_cn_8_ct_4_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,5,0,35,40,20,0
everest,1_s_8_d_4_cn_6_ct_1_com_0_con.mdg1_s_8_d_4_cn_6_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,40,20,30,5,0
everest,1_s_2_d_12_cn_5_ct_0_com_0_con.mdg1_s_2_d_12_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,60,25,0,0
everest,1_s_6_d_0_cn_4_ct_9_com_0_con.mdg1_s_6_d_0_cn_4_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,30,0,20,45,0
everest,1_s_1_d_8_cn_2_ct_8_com_0_con.mdg1_s_1_d_8_cn_2_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,40,10,40,0
everest,1_s_7_d_6_cn_3_ct_3_com_0_con.mdg1_s_7_d_6_cn_3_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,30,15,15,0
everest,1_s_1_d_3_cn_2_ct_13_com_0_con.mdg1_s_1_d_3_cn_2_ct_13_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,5,5,15,10,65,0
everest,1_s_3_d_5_cn_9_ct_2_com_0_con.mdg1_s_3_d_5_cn_9_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,25,45,10,0
everest,1_s_0_d_11_cn_0_ct_8_com_0_con.mdg1_s_0_d_11_cn_0_ct_8_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,5,0,55,0,40,0
everest,1_s_10_d_4_cn_5_ct_0_com_0_con.mdg1_s_10_d_4_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,50,20,25,0,0
everest,1_s_1_d_1_cn_4_ct_13_com_0_con.mdg1_s_1_d_1_cn_4_ct_13_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,5,20,65,0
everest,1_s_3_d_12_cn_3_ct_1_com_0_con.mdg1_s_3_d_12_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,60,15,5,0
everest,1_s_4_d_10_cn_0_ct_5_com_0_con.mdg1_s_4_d_10_cn_0_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,50,0,25,0
everest,1_s_1_d_2_cn_1_ct_15_com_0_con.mdg1_s_1_d_2_cn_1_ct_15_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,10,5,75,0
everest,1_s_10_d_5_cn_2_ct_2_com_0_con.mdg1_s_10_d_5_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,50,25,10,10,0
everest,1_s_4_d_6_cn_3_ct_6_com_0_con.mdg1_s_4_d_6_cn_3_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,30,15,30,0
everest,1_s_3_d_7_cn_8_ct_1_com_0_con.mdg1_s_3_d_7_cn_8_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,35,40,5,0
everest,1_s_0_d_0_cn_12_ct_7_com_0_con.mdg1_s_0_d_0_cn_12_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,0,60,35,0
everest,1_s_16_d_1_cn_2_ct_0_com_0_con.mdg1_s_16_d_1_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,80,5,10,0,0
everest,1_s_2_d_3_cn_13_ct_1_com_0_con.mdg1_s_2_d_3_cn_13_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,15,65,5,0
everest,1_s_3_d_1_cn_12_ct_3_com_0_con.mdg1_s_3_d_1_cn_12_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,5,60,15,0
everest,1_s_0_d_4_cn_6_ct_9_com_0_con.mdg1_s_0_d_4_cn_6_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,20,30,45,0
everest,1_s_3_d_3_cn_8_ct_5_com_0_con.mdg1_s_3_d_3_cn_8_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,15,40,25,0
everest,1_s_1_d_18_cn_0_ct_0_com_0_con.mdg1_s_1_d_18_cn_0_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,90,0,0,0
everest,1_s_4_d_11_cn_3_ct_1_com_0_con.mdg1_s_4_d_11_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,55,15,5,0
everest,1_s_9_d_8_cn_2_ct_0_com_0_con.mdg1_s_9_d_8_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,45,40,10,0,0
everest,1_s_0_d_4_cn_14_ct_1_com_0_con.mdg1_s_0_d_4_cn_14_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,20,70,5,0
everest,1_s_5_d_8_cn_6_ct_0_com_0_con.mdg1_s_5_d_8_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,40,30,0,0
everest,1_s_3_d_15_cn_0_ct_1_com_0_con.mdg1_s_3_d_15_cn_0_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,75,0,5,0
everest,1_s_7_d_4_cn_2_ct_6_com_0_con.mdg1_s_7_d_4_cn_2_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,20,10,30,0
everest,1_s_9_d_0_cn_10_ct_0_com_0_con.mdg1_s_9_d_0_cn_10_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,45,0,50,0,0
everest,1_s_10_d_3_cn_6_ct_0_com_0_con.mdg1_s_10_d_3_cn_6_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,50,15,30,0,0
everest,1_s_8_d_2_cn_7_ct_2_com_0_con.mdg1_s_8_d_2_cn_7_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,40,10,35,10,0
everest,1_s_3_d_1_cn_9_ct_6_com_0_con.mdg1_s_3_d_1_cn_9_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,5,45,30,0
everest,1_s_4_d_4_cn_8_ct_3_com_0_con.mdg1_s_4_d_4_cn_8_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,20,40,15,0
everest,1_s_2_d_0_cn_5_ct_12_com_0_con.mdg1_s_2_d_0_cn_5_ct_12_com_0_con.mdg.bunch,everest_6.rsf,66.66666666666667,50.0,3.0,9.0,5,10,0,25,60,0
everest,1_s_14_d_1_cn_2_ct_2_com_0_con.mdg1_s_14_d_1_cn_2_ct_2_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,70,5,10,10,0
everest,1_s_1_d_9_cn_7_ct_2_com_0_con.mdg1_s_1_d_9_cn_7_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,45,35,10,0
everest,1_s_7_d_0_cn_8_ct_4_com_0_con.mdg1_s_7_d_0_cn_8_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,0,40,20,0
everest,1_s_12_d_5_cn_2_ct_0_com_0_con.mdg1_s_12_d_5_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,5,60,25,10,0,0
everest,1_s_10_d_0_cn_9_ct_0_com_0_con.mdg1_s_10_d_0_cn_9_ct_0_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,50,0,45,0,0
everest,1_s_2_d_3_cn_0_ct_14_com_0_con.mdg1_s_2_d_3_cn_0_ct_14_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,15,0,70,0
everest,1_s_11_d_1_cn_2_ct_5_com_0_con.mdg1_s_11_d_1_cn_2_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,55,5,10,25,0
everest,1_s_3_d_7_cn_2_ct_7_com_0_con.mdg1_s_3_d_7_cn_2_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,35,10,35,0
everest,1_s_14_d_0_cn_5_ct_0_com_0_con.mdg1_s_14_d_0_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,70,0,25,0,0
everest,1_s_1_d_1_cn_10_ct_7_com_0_con.mdg1_s_1_d_1_cn_10_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,5,50,35,0
everest,1_s_0_d_3_cn_11_ct_5_com_0_con.mdg1_s_0_d_3_cn_11_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,15,55,25,0
everest,1_s_6_d_7_cn_0_ct_6_com_0_con.mdg1_s_6_d_7_cn_0_ct_6_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,5,30,35,0,30,0
everest,1_s_5_d_7_cn_0_ct_7_com_0_con.mdg1_s_5_d_7_cn_0_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,35,0,35,0
everest,1_s_6_d_0_cn_10_ct_3_com_0_con.mdg1_s_6_d_0_cn_10_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,30,0,50,15,0
everest,1_s_4_d_6_cn_9_ct_0_com_0_con.mdg1_s_4_d_6_cn_9_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,30,45,0,0
everest,1_s_8_d_9_cn_1_ct_1_com_0_con.mdg1_s_8_d_9_cn_1_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,40,45,5,5,0
everest,1_s_4_d_2_cn_9_ct_4_com_0_con.mdg1_s_4_d_2_cn_9_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,10,45,20,0
everest,1_s_2_d_11_cn_1_ct_5_com_0_con.mdg1_s_2_d_11_cn_1_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,55,5,25,0
everest,1_s_1_d_5_cn_5_ct_8_com_0_con.mdg1_s_1_d_5_cn_5_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,25,25,40,0
everest,1_s_7_d_4_cn_8_ct_0_com_0_con.mdg1_s_7_d_4_cn_8_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,20,40,0,0
everest,1_s_1_d_12_cn_1_ct_5_com_0_con.mdg1_s_1_d_12_cn_1_ct_5_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,60,5,25,0
everest,1_s_9_d_3_cn_4_ct_3_com_0_con.mdg1_s_9_d_3_cn_4_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,45,15,20,15,0
everest,1_s_1_d_2_cn_2_ct_14_com_0_con.mdg1_s_1_d_2_cn_2_ct_14_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,10,10,70,0
everest,1_s_4_d_9_cn_5_ct_1_com_0_con.mdg1_s_4_d_9_cn_5_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,45,25,5,0
everest,1_s_6_d_5_cn_1_ct_7_com_0_con.mdg1_s_6_d_5_cn_1_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,30,25,5,35,0
everest,1_s_4_d_0_cn_8_ct_7_com_0_con.mdg1_s_4_d_0_cn_8_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,0,40,35,0
everest,1_s_2_d_9_cn_7_ct_1_com_0_con.mdg1_s_2_d_9_cn_7_ct_1_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,5,10,45,35,5,0
everest,1_s_0_d_8_cn_10_ct_1_com_0_con.mdg1_s_0_d_8_cn_10_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,40,50,5,0
everest,1_s_6_d_10_cn_2_ct_1_com_0_con.mdg1_s_6_d_10_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,30,50,10,5,0
everest,1_s_9_d_1_cn_5_ct_4_com_0_con.mdg1_s_9_d_1_cn_5_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,45,5,25,20,0
everest,1_s_3_d_10_cn_0_ct_6_com_0_con.mdg1_s_3_d_10_cn_0_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,50,0,30,0
everest,1_s_7_d_2_cn_9_ct_1_com_0_con.mdg1_s_7_d_2_cn_9_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,10,45,5,0
everest,1_s_1_d_0_cn_4_ct_14_com_0_con.mdg1_s_1_d_0_cn_4_ct_14_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,0,20,70,0
everest,1_s_0_d_13_cn_0_ct_6_com_0_con.mdg1_s_0_d_13_cn_0_ct_6_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,5,0,65,0,30,0
everest,1_s_10_d_0_cn_6_ct_3_com_0_con.mdg1_s_10_d_0_cn_6_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,50,0,30,15,0
everest,1_s_1_d_3_cn_13_ct_2_com_0_con.mdg1_s_1_d_3_cn_13_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,15,65,10,0
everest,1_s_3_d_0_cn_12_ct_4_com_0_con.mdg1_s_3_d_0_cn_12_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,0,60,20,0
everest,1_s_3_d_11_cn_3_ct_2_com_0_con.mdg1_s_3_d_11_cn_3_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,55,15,10,0
everest,1_s_0_d_9_cn_1_ct_9_com_0_con.mdg1_s_0_d_9_cn_1_ct_9_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,45,5,45,0
everest,1_s_15_d_0_cn_2_ct_2_com_0_con.mdg1_s_15_d_0_cn_2_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,75,0,10,10,0
everest,1_s_13_d_4_cn_2_ct_0_com_0_con.mdg1_s_13_d_4_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,65,20,10,0,0
everest,1_s_9_d_5_cn_5_ct_0_com_0_con.mdg1_s_9_d_5_cn_5_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,45,25,25,0,0
everest,1_s_4_d_5_cn_10_ct_0_com_0_con.mdg1_s_4_d_5_cn_10_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,25,50,0,0
everest,1_s_2_d_2_cn_3_ct_12_com_0_con.mdg1_s_2_d_2_cn_3_ct_12_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,10,15,60,0
everest,1_s_10_d_6_cn_2_ct_1_com_0_con.mdg1_s_10_d_6_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,50,30,10,5,0
everest,1_s_2_d_10_cn_5_ct_2_com_0_con.mdg1_s_2_d_10_cn_5_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,50,25,10,0
everest,1_s_1_d_7_cn_4_ct_7_com_0_con.mdg1_s_1_d_7_cn_4_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,35,20,35,0
everest,1_s_2_d_7_cn_4_ct_6_com_0_con.mdg1_s_2_d_7_cn_4_ct_6_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,35,20,30,0
everest,1_s_2_d_3_cn_4_ct_10_com_0_con.mdg1_s_2_d_3_cn_4_ct_10_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,15,20,50,0
everest,1_s_5_d_1_cn_1_ct_12_com_0_con.mdg1_s_5_d_1_cn_1_ct_12_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,5,5,60,0
everest,1_s_11_d_6_cn_2_ct_0_com_0_con.mdg1_s_11_d_6_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,55,30,10,0,0
everest,1_s_0_d_4_cn_2_ct_13_com_0_con.mdg1_s_0_d_4_cn_2_ct_13_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,0,20,10,65,0
everest,1_s_12_d_4_cn_2_ct_1_com_0_con.mdg1_s_12_d_4_cn_2_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,60,20,10,5,0
everest,1_s_2_d_0_cn_1_ct_16_com_0_con.mdg1_s_2_d_0_cn_1_ct_16_com_0_con.mdg.bunch,everest_7.rsf,62.5,45.45454545454546,3.0,8.0,5,10,0,5,80,0
everest,1_s_4_d_3_cn_12_ct_0_com_0_con.mdg1_s_4_d_3_cn_12_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,15,60,0,0
everest,1_s_5_d_9_cn_3_ct_2_com_0_con.mdg1_s_5_d_9_cn_3_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,45,15,10,0
everest,1_s_14_d_0_cn_2_ct_3_com_0_con.mdg1_s_14_d_0_cn_2_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,70,0,10,15,0
everest,1_s_2_d_5_cn_5_ct_7_com_0_con.mdg1_s_2_d_5_cn_5_ct_7_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,25,25,35,0
everest,1_s_6_d_11_cn_2_ct_0_com_0_con.mdg1_s_6_d_11_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,30,55,10,0,0
everest,1_s_2_d_0_cn_17_ct_0_com_0_con.mdg1_s_2_d_0_cn_17_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,0,85,0,0
everest,1_s_6_d_9_cn_3_ct_1_com_0_con.mdg1_s_6_d_9_cn_3_ct_1_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,30,45,15,5,0
everest,1_s_1_d_13_cn_1_ct_4_com_0_con.mdg1_s_1_d_13_cn_1_ct_4_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,65,5,20,0
everest,1_s_1_d_2_cn_6_ct_10_com_0_con.mdg1_s_1_d_2_cn_6_ct_10_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,10,30,50,0
everest,1_s_2_d_16_cn_1_ct_0_com_0_con.mdg1_s_2_d_16_cn_1_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,10,80,5,0,0
everest,1_s_3_d_5_cn_3_ct_8_com_0_con.mdg1_s_3_d_5_cn_3_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,15,25,15,40,0
everest,1_s_1_d_5_cn_11_ct_2_com_0_con.mdg1_s_1_d_5_cn_11_ct_2_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,5,25,55,10,0
everest,1_s_9_d_0_cn_0_ct_10_com_0_con.mdg1_s_9_d_0_cn_0_ct_10_com_0_con.mdg.bunch,everest_4.rsf,66.66666666666667,50.0,3.0,9.0,5,45,0,0,50,0
everest,1_s_5_d_5_cn_1_ct_8_com_0_con.mdg1_s_5_d_5_cn_1_ct_8_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,25,5,40,0
everest,1_s_7_d_3_cn_6_ct_3_com_0_con.mdg1_s_7_d_3_cn_6_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,35,15,30,15,0
everest,1_s_5_d_12_cn_2_ct_0_com_0_con.mdg1_s_5_d_12_cn_2_ct_0_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,25,60,10,0,0
everest,1_s_11_d_0_cn_6_ct_2_com_0_con.mdg1_s_11_d_0_cn_6_ct_2_com_0_con.mdg.bunch,everest_6.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,55,0,30,10,0
everest,1_s_4_d_5_cn_7_ct_3_com_0_con.mdg1_s_4_d_5_cn_7_ct_3_com_0_con.mdg.bunch,everest_4.rsf,55.55555555555556,41.666666666666664,4.0,9.0,5,20,25,35,15,0
