uzer.UzerBean,catalog.CatalogItem,0
uzer.UzerBean,catalog.CatalogItemBean,0
uzer.UzerBean,catalog.CatalogItemType,0
uzer.UzerBean,checkout.Order,0.2
uzer.UzerBean,checkout.OrderBean,0.4
uzer.UzerBean,cart.Cart,0.333333333
uzer.UzerBean,cart.CartItem,0.333333333
uzer.UzerBean,catalog.Item,0.166666667
uzer.UzerBean,catalog.ItemBean,0.285714286
uzer.UzerBean,checkout.Shipping,0.5
uzer.UzerBean,uzer.Uzer,0.5
uzer.UzerBean,uzer.UzerItem,0.5
uzer.UzerBean,checkout.OrderItem,0.25
uzer.UzerBean,catalog.ItemType,0
catalog.CatalogItem,catalog.CatalogItemBean,1
catalog.CatalogItem,catalog.CatalogItemType,1
catalog.CatalogItem,checkout.Order,0
catalog.CatalogItem,checkout.OrderBean,0
catalog.CatalogItem,cart.Cart,0
catalog.CatalogItem,cart.CartItem,0
catalog.CatalogItem,catalog.Item,0
catalog.CatalogItem,catalog.ItemBean,0
catalog.CatalogItem,checkout.Shipping,0
catalog.CatalogItem,uzer.Uzer,0
catalog.CatalogItem,uzer.UzerItem,0
catalog.CatalogItem,checkout.OrderItem,0
catalog.CatalogItem,catalog.ItemType,0
catalog.CatalogItemBean,catalog.CatalogItemType,1
catalog.CatalogItemBean,checkout.Order,0
catalog.CatalogItemBean,checkout.OrderBean,0
catalog.CatalogItemBean,cart.Cart,0
catalog.CatalogItemBean,cart.CartItem,0
catalog.CatalogItemBean,catalog.Item,0
catalog.CatalogItemBean,catalog.ItemBean,0
catalog.CatalogItemBean,checkout.Shipping,0
catalog.CatalogItemBean,uzer.Uzer,0
catalog.CatalogItemBean,uzer.UzerItem,0
catalog.CatalogItemBean,checkout.OrderItem,0
catalog.CatalogItemBean,catalog.ItemType,0
catalog.CatalogItemType,checkout.Order,0
catalog.CatalogItemType,checkout.OrderBean,0
catalog.CatalogItemType,cart.Cart,0
catalog.CatalogItemType,cart.CartItem,0
catalog.CatalogItemType,catalog.Item,0
catalog.CatalogItemType,catalog.ItemBean,0
catalog.CatalogItemType,checkout.Shipping,0
catalog.CatalogItemType,uzer.Uzer,0
catalog.CatalogItemType,uzer.UzerItem,0
catalog.CatalogItemType,checkout.OrderItem,0
catalog.CatalogItemType,catalog.ItemType,0
checkout.Order,checkout.OrderBean,0.666666667
checkout.Order,cart.Cart,0.2
checkout.Order,cart.CartItem,0.2
checkout.Order,catalog.Item,0
checkout.Order,catalog.ItemBean,0.166666667
checkout.Order,checkout.Shipping,0.333333333
checkout.Order,uzer.Uzer,0.333333333
checkout.Order,uzer.UzerItem,0.333333333
checkout.Order,checkout.OrderItem,0.5
checkout.Order,catalog.ItemType,0
checkout.OrderBean,cart.Cart,0.4
checkout.OrderBean,cart.CartItem,0.4
checkout.OrderBean,catalog.Item,0.2
checkout.OrderBean,catalog.ItemBean,0.333333333
checkout.OrderBean,checkout.Shipping,0.666666667
checkout.OrderBean,uzer.Uzer,0.666666667
checkout.OrderBean,uzer.UzerItem,0.666666667
checkout.OrderBean,checkout.OrderItem,0.333333333
checkout.OrderBean,catalog.ItemType,0
cart.Cart,cart.CartItem,1
cart.Cart,catalog.Item,0.166666667
cart.Cart,catalog.ItemBean,0.5
cart.Cart,checkout.Shipping,0.5
cart.Cart,uzer.Uzer,0.5
cart.Cart,uzer.UzerItem,0.5
cart.Cart,checkout.OrderItem,0.25
cart.Cart,catalog.ItemType,0.2
cart.CartItem,catalog.Item,0.166666667
cart.CartItem,catalog.ItemBean,0.5
cart.CartItem,checkout.Shipping,0.5
cart.CartItem,uzer.Uzer,0.5
cart.CartItem,uzer.UzerItem,0.5
cart.CartItem,checkout.OrderItem,0.25
cart.CartItem,catalog.ItemType,0.2
catalog.Item,catalog.ItemBean,0.6
catalog.Item,checkout.Shipping,0.25
catalog.Item,uzer.Uzer,0.25
catalog.Item,uzer.UzerItem,0.25
catalog.Item,checkout.OrderItem,0
catalog.Item,catalog.ItemType,0.25
catalog.ItemBean,checkout.Shipping,0.4
catalog.ItemBean,uzer.Uzer,0.4
catalog.ItemBean,uzer.UzerItem,0.4
catalog.ItemBean,checkout.OrderItem,0.2
catalog.ItemBean,catalog.ItemType,0.4
checkout.Shipping,uzer.Uzer,1
checkout.Shipping,uzer.UzerItem,1
checkout.Shipping,checkout.OrderItem,0.5
checkout.Shipping,catalog.ItemType,0
uzer.Uzer,uzer.UzerItem,1
uzer.Uzer,checkout.OrderItem,0.5
uzer.Uzer,catalog.ItemType,0
uzer.UzerItem,checkout.OrderItem,0.5
uzer.UzerItem,catalog.ItemType,0
checkout.OrderItem,catalog.ItemType,0
