file_name,MQ_Value,static,dynamic,class_names,class_terms,commits,contributors
4_s_9_d_3_cn_4_ct_0_com_0_con.mdg,2.3169833644583067,20,45,15,20,0,0
4_s_6_d_3_cn_7_ct_0_com_0_con.mdg,2.201590500684537,20,30,15,35,0,0
4_s_7_d_8_cn_1_ct_0_com_0_con.mdg,2.910610786523685,20,35,40,5,0,0
4_s_2_d_6_cn_8_ct_0_com_0_con.mdg,2.2863957279129545,20,10,30,40,0,0
4_s_9_d_1_cn_6_ct_0_com_0_con.mdg,2.1433335928334003,20,45,5,30,0,0
4_s_1_d_6_cn_9_ct_0_com_0_con.mdg,2.2571260673656033,20,5,30,45,0,0
4_s_7_d_0_cn_9_ct_0_com_0_con.mdg,2.046006717228304,20,35,0,45,0,0
4_s_2_d_12_cn_2_ct_0_com_0_con.mdg,2.974056426032271,20,10,60,10,0,0
4_s_0_d_8_cn_8_ct_0_com_0_con.mdg,2.356632291302342,20,0,40,40,0,0
4_s_2_d_7_cn_7_ct_0_com_0_con.mdg,2.358112563236174,20,10,35,35,0,0
4_s_6_d_2_cn_8_ct_0_com_0_con.mdg,2.1365370647505184,20,30,10,40,0,0
4_s_6_d_8_cn_2_ct_0_com_0_con.mdg,2.7505874826965333,20,30,40,10,0,0
4_s_0_d_1_cn_15_ct_0_com_0_con.mdg,2.015812848713255,20,0,5,75,0,0
4_s_12_d_1_cn_3_ct_0_com_0_con.mdg,2.257641760254751,20,60,5,15,0,0
4_s_5_d_10_cn_1_ct_0_com_0_con.mdg,3.033618697919681,20,25,50,5,0,0
4_s_7_d_6_cn_3_ct_0_com_0_con.mdg,2.5385720323319836,20,35,30,15,0,0
4_s_1_d_1_cn_14_ct_0_com_0_con.mdg,2.0220191491236297,20,5,5,70,0,0
4_s_0_d_9_cn_7_ct_0_com_0_con.mdg,2.431271838730979,20,0,45,35,0,0
4_s_12_d_3_cn_1_ct_0_com_0_con.mdg,2.5621405763735425,20,60,15,5,0,0
4_s_5_d_2_cn_9_ct_0_com_0_con.mdg,2.116324000496168,20,25,10,45,0,0
4_s_4_d_1_cn_11_ct_0_com_0_con.mdg,2.050611647216237,20,20,5,55,0,0
4_s_3_d_4_cn_9_ct_0_com_0_con.mdg,2.1881932991394653,20,15,20,45,0,0
4_s_5_d_8_cn_3_ct_0_com_0_con.mdg,2.6403298274151203,20,25,40,15,0,0
4_s_1_d_10_cn_5_ct_0_com_0_con.mdg,2.5850591911712906,20,5,50,25,0,0
4_s_5_d_1_cn_10_ct_0_com_0_con.mdg,2.0638614031291427,20,25,5,50,0,0
4_s_7_d_1_cn_8_ct_0_com_0_con.mdg,2.096896386595312,20,35,5,40,0,0
4_s_1_d_2_cn_13_ct_0_com_0_con.mdg,2.0592632647407365,20,5,10,65,0,0
4_s_1_d_7_cn_8_ct_0_com_0_con.mdg,2.3218856079999073,20,5,35,40,0,0
4_s_9_d_0_cn_7_ct_0_com_0_con.mdg,2.0791479858207014,20,45,0,35,0,0
4_s_3_d_0_cn_13_ct_0_com_0_con.mdg,2.0011924026799646,20,15,0,65,0,0
4_s_1_d_4_cn_11_ct_0_com_0_con.mdg,2.1474999546234357,20,5,20,55,0,0
4_s_4_d_5_cn_7_ct_0_com_0_con.mdg,2.281673313279531,20,20,25,35,0,0
4_s_3_d_2_cn_11_ct_0_com_0_con.mdg,2.0835188114702294,20,15,10,55,0,0
4_s_12_d_0_cn_4_ct_0_com_0_con.mdg,2.160546266299582,20,60,0,20,0,0
4_s_11_d_0_cn_5_ct_0_com_0_con.mdg,2.127556435422394,20,55,0,25,0,0
4_s_4_d_7_cn_5_ct_0_com_0_con.mdg,2.4527683843690165,20,20,35,25,0,0
4_s_7_d_9_cn_0_ct_0_com_0_con.mdg,3.1810592017546133,20,35,45,0,0,0
4_s_14_d_1_cn_1_ct_0_com_0_con.mdg,2.448770143820291,20,70,5,5,0,0
4_s_9_d_2_cn_5_ct_0_com_0_con.mdg,2.2230316213864656,20,45,10,25,0,0
5_s_4_d_3_cn_8_ct_0_com_0_con.mdg,2.1854911764907365,25,20,15,40,0,0
5_s_5_d_0_cn_10_ct_0_com_0_con.mdg,2.0457574088249855,25,25,0,50,0,0
5_s_2_d_5_cn_8_ct_0_com_0_con.mdg,2.2585616910682447,25,10,25,40,0,0
5_s_4_d_9_cn_2_ct_0_com_0_con.mdg,2.808211814257327,25,20,45,10,0,0
5_s_4_d_0_cn_11_ct_0_com_0_con.mdg,2.033806741649046,25,20,0,55,0,0
5_s_1_d_14_cn_0_ct_0_com_0_con.mdg,3.4598894196732304,25,5,70,0,0,0
5_s_1_d_8_cn_6_ct_0_com_0_con.mdg,2.4465178425810468,25,5,40,30,0,0
5_s_5_d_7_cn_3_ct_0_com_0_con.mdg,2.5924690297727686,25,25,35,15,0,0
5_s_0_d_14_cn_1_ct_0_com_0_con.mdg,3.204916464060704,25,0,70,5,0,0
5_s_1_d_0_cn_14_ct_0_com_0_con.mdg,2.004170088067501,25,5,0,70,0,0
5_s_0_d_0_cn_15_ct_0_com_0_con.mdg,1.9985620724209867,25,0,0,75,0,0
5_s_11_d_2_cn_2_ct_0_com_0_con.mdg,2.3972835127230523,25,55,10,10,0,0
5_s_10_d_0_cn_5_ct_0_com_0_con.mdg,2.1438260473108803,25,50,0,25,0,0
5_s_6_d_7_cn_2_ct_0_com_0_con.mdg,2.6967707355994746,25,30,35,10,0,0
5_s_1_d_5_cn_9_ct_0_com_0_con.mdg,2.23138755178131,25,5,25,45,0,0
5_s_3_d_6_cn_6_ct_0_com_0_con.mdg,2.368540036496827,25,15,30,30,0,0
5_s_6_d_8_cn_1_ct_0_com_0_con.mdg,2.9077300298882323,25,30,40,5,0,0
5_s_8_d_3_cn_4_ct_0_com_0_con.mdg,2.3272315754758575,25,40,15,20,0,0
5_s_11_d_4_cn_0_ct_0_com_0_con.mdg,2.8147378292947187,25,55,20,0,0,0
5_s_3_d_10_cn_2_ct_0_com_0_con.mdg,2.860295919052744,25,15,50,10,0,0
5_s_2_d_10_cn_3_ct_0_com_0_con.mdg,2.7356724286683423,25,10,50,15,0,0
5_s_5_d_6_cn_4_ct_0_com_0_con.mdg,2.4723075528019645,25,25,30,20,0,0
5_s_2_d_3_cn_10_ct_0_com_0_con.mdg,2.142648525654066,25,10,15,50,0,0
5_s_5_d_4_cn_6_ct_0_com_0_con.mdg,2.2868218307648207,25,25,20,30,0,0
5_s_2_d_12_cn_1_ct_0_com_0_con.mdg,3.104634638774969,25,10,60,5,0,0
5_s_3_d_12_cn_0_ct_0_com_0_con.mdg,3.3466889816899124,25,15,60,0,0,0
5_s_0_d_3_cn_12_ct_0_com_0_con.mdg,2.1105063299311553,25,0,15,60,0,0
5_s_6_d_0_cn_9_ct_0_com_0_con.mdg,2.059607653821019,25,30,0,45,0,0
5_s_0_d_6_cn_9_ct_0_com_0_con.mdg,2.264745942984149,25,0,30,45,0,0
5_s_0_d_12_cn_3_ct_0_com_0_con.mdg,2.8461886775264986,25,0,60,15,0,0
5_s_8_d_1_cn_6_ct_0_com_0_con.mdg,2.156476615392905,25,40,5,30,0,0
5_s_0_d_5_cn_10_ct_0_com_0_con.mdg,2.2075802826929545,25,0,25,50,0,0
5_s_2_d_1_cn_12_ct_0_com_0_con.mdg,2.04829199434661,25,10,5,60,0,0
5_s_1_d_12_cn_2_ct_0_com_0_con.mdg,2.9595756483391638,25,5,60,10,0,0
5_s_7_d_4_cn_4_ct_0_com_0_con.mdg,2.376947303491556,25,35,20,20,0,0
5_s_6_d_6_cn_3_ct_0_com_0_con.mdg,2.542619756809705,25,30,30,15,0,0
5_s_9_d_6_cn_0_ct_0_com_0_con.mdg,2.962079376725435,25,45,30,0,0,0
5_s_10_d_1_cn_4_ct_0_com_0_con.mdg,2.2232463133860123,25,50,5,20,0,0
5_s_15_d_0_cn_0_ct_0_com_0_con.mdg,2.5869896893090343,25,75,0,0,0,0
5_s_4_d_8_cn_3_ct_0_com_0_con.mdg,2.640980101681749,25,20,40,15,0,0
5_s_2_d_4_cn_9_ct_0_com_0_con.mdg,2.1973417125647368,25,10,20,45,0,0
5_s_4_d_2_cn_9_ct_0_com_0_con.mdg,2.1271816920186732,25,20,10,45,0,0
5_s_9_d_1_cn_5_ct_0_com_0_con.mdg,2.1866855207162312,25,45,5,25,0,0
5_s_3_d_9_cn_3_ct_0_com_0_con.mdg,2.6885448550518825,25,15,45,15,0,0
5_s_0_d_15_cn_0_ct_0_com_0_con.mdg,3.5142537557619997,25,0,75,0,0,0
5_s_3_d_3_cn_9_ct_0_com_0_con.mdg,2.1626208333981074,25,15,15,45,0,0
5_s_9_d_4_cn_2_ct_0_com_0_con.mdg,2.519409523157112,25,45,20,10,0,0
5_s_7_d_5_cn_3_ct_0_com_0_con.mdg,2.491282935635872,25,35,25,15,0,0
5_s_2_d_13_cn_0_ct_0_com_0_con.mdg,3.404136660291743,25,10,65,0,0,0
5_s_13_d_2_cn_0_ct_0_com_0_con.mdg,2.6868896262862068,25,65,10,0,0,0
5_s_8_d_0_cn_7_ct_0_com_0_con.mdg,2.0940497834571437,25,40,0,35,0,0
5_s_0_d_13_cn_2_ct_0_com_0_con.mdg,3.016843124519275,25,0,65,10,0,0
5_s_0_d_7_cn_8_ct_0_com_0_con.mdg,2.328647538672074,25,0,35,40,0,0
5_s_5_d_9_cn_1_ct_0_com_0_con.mdg,2.9684774250728387,25,25,45,5,0,0
5_s_6_d_1_cn_8_ct_0_com_0_con.mdg,2.109108169867289,25,30,5,40,0,0
5_s_8_d_2_cn_5_ct_0_com_0_con.mdg,2.2350124726074507,25,40,10,25,0,0
5_s_5_d_1_cn_9_ct_0_com_0_con.mdg,2.0909505921852665,25,25,5,45,0,0
5_s_6_d_9_cn_0_ct_0_com_0_con.mdg,3.204145538222974,25,30,45,0,0,0
5_s_7_d_2_cn_6_ct_0_com_0_con.mdg,2.2010250118007626,25,35,10,30,0,0
5_s_13_d_0_cn_2_ct_0_com_0_con.mdg,2.3060077612018848,25,65,0,10,0,0
5_s_2_d_11_cn_2_ct_0_com_0_con.mdg,2.9102026423870564,25,10,55,10,0,0
5_s_3_d_8_cn_4_ct_0_com_0_con.mdg,2.56270518594578,25,15,40,20,0,0
5_s_7_d_7_cn_1_ct_0_com_0_con.mdg,2.8437896245564143,25,35,35,5,0,0
5_s_7_d_0_cn_8_ct_0_com_0_con.mdg,2.0754968694494416,25,35,0,40,0,0
5_s_4_d_1_cn_10_ct_0_com_0_con.mdg,2.075164532003024,25,20,5,50,0,0
5_s_5_d_3_cn_7_ct_0_com_0_con.mdg,2.211986070464614,25,25,15,35,0,0
5_s_1_d_6_cn_8_ct_0_com_0_con.mdg,2.2939735474765732,25,5,30,40,0,0
5_s_0_d_10_cn_5_ct_0_com_0_con.mdg,2.5839022137252794,25,0,50,25,0,0
5_s_3_d_5_cn_7_ct_0_com_0_con.mdg,2.290017172380271,25,15,25,35,0,0
5_s_1_d_10_cn_4_ct_0_com_0_con.mdg,2.651268076398354,25,5,50,20,0,0
5_s_4_d_4_cn_7_ct_0_com_0_con.mdg,2.2514676344343116,25,20,20,35,0,0
5_s_12_d_3_cn_0_ct_0_com_0_con.mdg,2.7387698578841606,25,60,15,0,0,0
5_s_11_d_1_cn_3_ct_0_com_0_con.mdg,2.269347763105415,25,55,5,15,0,0
5_s_1_d_9_cn_5_ct_0_com_0_con.mdg,2.5397934761505088,25,5,45,25,0,0
5_s_0_d_1_cn_14_ct_0_com_0_con.mdg,2.0325716293479728,25,0,5,70,0,0
5_s_11_d_3_cn_1_ct_0_com_0_con.mdg,2.57173328826283,25,55,15,5,0,0
5_s_4_d_10_cn_1_ct_0_com_0_con.mdg,2.998693982759194,25,20,50,5,0,0
5_s_2_d_9_cn_4_ct_0_com_0_con.mdg,2.6061830089315365,25,10,45,20,0,0
5_s_4_d_6_cn_5_ct_0_com_0_con.mdg,2.4157426852303465,25,20,30,25,0,0
5_s_5_d_10_cn_0_ct_0_com_0_con.mdg,3.2688900595314845,25,25,50,0,0,0
5_s_12_d_1_cn_2_ct_0_com_0_con.mdg,2.348757950248198,25,60,5,10,0,0
5_s_6_d_3_cn_6_ct_0_com_0_con.mdg,2.2444705887078222,25,30,15,30,0,0
5_s_7_d_8_cn_0_ct_0_com_0_con.mdg,3.0988699384763945,25,35,40,0,0,0
5_s_10_d_4_cn_1_ct_0_com_0_con.mdg,2.639097826777519,25,50,20,5,0,0
5_s_3_d_7_cn_5_ct_0_com_0_con.mdg,2.4580885165205744,25,15,35,25,0,0
5_s_14_d_1_cn_0_ct_0_com_0_con.mdg,2.632459048731057,25,70,5,0,0,0
5_s_2_d_6_cn_7_ct_0_com_0_con.mdg,2.3277225605186587,25,10,30,35,0,0
5_s_1_d_11_cn_3_ct_0_com_0_con.mdg,2.7908231739222606,25,5,55,15,0,0
5_s_3_d_11_cn_1_ct_0_com_0_con.mdg,3.0523965644031694,25,15,55,5,0,0
5_s_10_d_2_cn_3_ct_0_com_0_con.mdg,2.3275268561259357,25,50,10,15,0,0
5_s_8_d_7_cn_0_ct_0_com_0_con.mdg,3.031692617388677,25,40,35,0,0,0
5_s_11_d_0_cn_4_ct_0_com_0_con.mdg,2.1760324254528807,25,55,0,20,0,0
5_s_6_d_5_cn_4_ct_0_com_0_con.mdg,2.4252950654086565,25,30,25,20,0,0
5_s_8_d_5_cn_2_ct_0_com_0_con.mdg,2.5779345964448392,25,40,25,10,0,0
5_s_0_d_8_cn_7_ct_0_com_0_con.mdg,2.4007340731958737,25,0,40,35,0,0
5_s_3_d_2_cn_10_ct_0_com_0_con.mdg,2.109239373731844,25,15,10,50,0,0
5_s_5_d_5_cn_5_ct_0_com_0_con.mdg,2.3722822091146707,25,25,25,25,0,0
5_s_2_d_2_cn_11_ct_0_com_0_con.mdg,2.0936422493717135,25,10,10,55,0,0
5_s_2_d_0_cn_13_ct_0_com_0_con.mdg,2.012661010620431,25,10,0,65,0,0
5_s_0_d_4_cn_11_ct_0_com_0_con.mdg,2.1565020862256454,25,0,20,55,0,0
5_s_1_d_2_cn_12_ct_0_com_0_con.mdg,2.0797390910172444,25,5,10,60,0,0
5_s_1_d_13_cn_1_ct_0_com_0_con.mdg,3.1619354699170525,25,5,65,5,0,0
5_s_3_d_0_cn_12_ct_0_com_0_con.mdg,2.022188038923123,25,15,0,60,0,0
5_s_1_d_4_cn_10_ct_0_com_0_con.mdg,2.175435450832614,25,5,20,50,0,0
5_s_0_d_2_cn_13_ct_0_com_0_con.mdg,2.0696770927158505,25,0,10,65,0,0
5_s_12_d_0_cn_3_ct_0_com_0_con.mdg,2.230647950067623,25,60,0,15,0,0
5_s_4_d_7_cn_4_ct_0_com_0_con.mdg,2.518119416817281,25,20,35,20,0,0
5_s_2_d_8_cn_5_ct_0_com_0_con.mdg,2.4994263976875697,25,10,40,25,0,0
5_s_4_d_11_cn_0_ct_0_com_0_con.mdg,3.3299519223241534,25,20,55,0,0,0
5_s_9_d_2_cn_4_ct_0_com_0_con.mdg,2.276010827477796,25,45,10,20,0,0
5_s_10_d_5_cn_0_ct_0_com_0_con.mdg,2.9003591695534725,25,50,25,0,0,0
5_s_6_d_2_cn_7_ct_0_com_0_con.mdg,2.1716089247200334,25,30,10,35,0,0
5_s_9_d_0_cn_6_ct_0_com_0_con.mdg,2.1172042331013188,25,45,0,30,0,0
5_s_0_d_11_cn_4_ct_0_com_0_con.mdg,2.7046529211249957,25,0,55,20,0,0
5_s_9_d_5_cn_1_ct_0_com_0_con.mdg,2.7041553240499057,25,45,25,5,0,0
5_s_12_d_2_cn_1_ct_0_com_0_con.mdg,2.508401294994526,25,60,10,5,0,0
5_s_4_d_5_cn_6_ct_0_com_0_con.mdg,2.3281897185220624,25,20,25,30,0,0
5_s_1_d_1_cn_13_ct_0_com_0_con.mdg,2.0399200555088717,25,5,5,65,0,0
5_s_0_d_9_cn_6_ct_0_com_0_con.mdg,2.4842084568384526,25,0,45,30,0,0
5_s_8_d_4_cn_3_ct_0_com_0_con.mdg,2.4384073111933064,25,40,20,15,0,0
5_s_3_d_1_cn_11_ct_0_com_0_con.mdg,2.061445134355382,25,15,5,55,0,0
5_s_5_d_8_cn_2_ct_0_com_0_con.mdg,2.7538440607510957,25,25,40,10,0,0
5_s_3_d_4_cn_8_ct_0_com_0_con.mdg,2.222415113583267,25,15,20,40,0,0
5_s_1_d_7_cn_7_ct_0_com_0_con.mdg,2.364625381376797,25,5,35,35,0,0
5_s_5_d_2_cn_8_ct_0_com_0_con.mdg,2.1477095717923547,25,25,10,40,0,0
5_s_9_d_3_cn_3_ct_0_com_0_con.mdg,2.3838445373094332,25,45,15,15,0,0
5_s_1_d_3_cn_11_ct_0_com_0_con.mdg,2.125264075079052,25,5,15,55,0,0
5_s_7_d_1_cn_7_ct_0_com_0_con.mdg,2.1302349404314374,25,35,5,35,0,0
5_s_7_d_3_cn_5_ct_0_com_0_con.mdg,2.2819875616034526,25,35,15,25,0,0
5_s_2_d_7_cn_6_ct_0_com_0_con.mdg,2.4079694632656534,25,10,35,30,0,0
5_s_14_d_0_cn_1_ct_0_com_0_con.mdg,2.4140495515540503,25,70,0,5,0,0
5_s_6_d_4_cn_5_ct_0_com_0_con.mdg,2.3277378289210127,25,30,20,25,0,0
5_s_7_d_6_cn_2_ct_0_com_0_con.mdg,2.6369586183325704,25,35,30,10,0,0
5_s_8_d_6_cn_1_ct_0_com_0_con.mdg,2.775930494398076,25,40,30,5,0,0
5_s_10_d_3_cn_2_ct_0_com_0_con.mdg,2.4588653878111413,25,50,15,10,0,0
5_s_13_d_1_cn_1_ct_0_com_0_con.mdg,2.4607703218849415,25,65,5,5,0,0
6_s_11_d_1_cn_2_ct_0_com_0_con.mdg,2.357372651448297,30,55,5,10,0,0
6_s_4_d_4_cn_6_ct_0_com_0_con.mdg,2.2956105668425724,30,20,20,30,0,0
6_s_1_d_9_cn_4_ct_0_com_0_con.mdg,2.6077426701216244,30,5,45,20,0,0
6_s_9_d_4_cn_1_ct_0_com_0_con.mdg,2.645029644200939,30,45,20,5,0,0
6_s_3_d_5_cn_6_ct_0_com_0_con.mdg,2.3358626498434196,30,15,25,30,0,0
6_s_5_d_3_cn_6_ct_0_com_0_con.mdg,2.2543518344186086,30,25,15,30,0,0
6_s_0_d_10_cn_4_ct_0_com_0_con.mdg,2.649070332133654,30,0,50,20,0,0
6_s_3_d_7_cn_4_ct_0_com_0_con.mdg,2.522020087002164,30,15,35,20,0,0
6_s_10_d_4_cn_0_ct_0_com_0_con.mdg,2.8135245992439044,30,50,20,0,0,0
6_s_4_d_6_cn_4_ct_0_com_0_con.mdg,2.477531623814906,30,20,30,20,0,0
6_s_11_d_3_cn_0_ct_0_com_0_con.mdg,2.7391356398913747,30,55,15,0,0,0
6_s_4_d_10_cn_0_ct_0_com_0_con.mdg,3.211797618664534,30,20,50,0,0,0
6_s_3_d_11_cn_0_ct_0_com_0_con.mdg,3.27098397405746,30,15,55,0,0,0
6_s_10_d_2_cn_2_ct_0_com_0_con.mdg,2.411005958167917,30,50,10,10,0,0
6_s_2_d_11_cn_1_ct_0_com_0_con.mdg,3.072361075701212,30,10,55,5,0,0
6_s_13_d_0_cn_1_ct_0_com_0_con.mdg,2.4272420055776727,30,65,0,5,0,0
6_s_1_d_11_cn_2_ct_0_com_0_con.mdg,2.8876438782703957,30,5,55,10,0,0
6_s_0_d_5_cn_9_ct_0_com_0_con.mdg,2.239373032334348,30,0,25,45,0,0
6_s_2_d_6_cn_6_ct_0_com_0_con.mdg,2.375203510292593,30,10,30,30,0,0
6_s_7_d_2_cn_5_ct_0_com_0_con.mdg,2.246196977183567,30,35,10,25,0,0
6_s_0_d_11_cn_3_ct_0_com_0_con.mdg,2.7834555208618803,30,0,55,15,0,0
6_s_1_d_6_cn_7_ct_0_com_0_con.mdg,2.3347548957147515,30,5,30,35,0,0
6_s_7_d_0_cn_7_ct_0_com_0_con.mdg,2.108045347915815,30,35,0,35,0,0
6_s_9_d_2_cn_3_ct_0_com_0_con.mdg,2.338298434190447,30,45,10,15,0,0
6_s_0_d_2_cn_12_ct_0_com_0_con.mdg,2.090163501773401,30,0,10,60,0,0
6_s_0_d_13_cn_1_ct_0_com_0_con.mdg,3.1716691712230527,30,0,65,5,0,0
6_s_2_d_0_cn_12_ct_0_com_0_con.mdg,2.0336146358344562,30,10,0,60,0,0
6_s_0_d_4_cn_10_ct_0_com_0_con.mdg,2.184024909178949,30,0,20,50,0,0
6_s_1_d_13_cn_0_ct_0_com_0_con.mdg,3.379492301945465,30,5,65,0,0,0
6_s_0_d_8_cn_6_ct_0_com_0_con.mdg,2.451294744848679,30,0,40,30,0,0
6_s_2_d_2_cn_10_ct_0_com_0_con.mdg,2.1192456898732708,30,10,10,50,0,0
6_s_4_d_7_cn_3_ct_0_com_0_con.mdg,2.5950860215813782,30,20,35,15,0,0
6_s_5_d_5_cn_4_ct_0_com_0_con.mdg,2.431829590774318,30,25,25,20,0,0
6_s_3_d_6_cn_5_ct_0_com_0_con.mdg,2.421832436903256,30,15,30,25,0,0
6_s_4_d_1_cn_9_ct_0_com_0_con.mdg,2.1021461683834954,30,20,5,45,0,0
6_s_6_d_2_cn_6_ct_0_com_0_con.mdg,2.2121207979667727,30,30,10,30,0,0
6_s_11_d_2_cn_1_ct_0_com_0_con.mdg,2.5165309637284983,30,55,10,5,0,0
6_s_2_d_8_cn_4_ct_0_com_0_con.mdg,2.565411618346686,30,10,40,20,0,0
6_s_12_d_0_cn_2_ct_0_com_0_con.mdg,2.318119410627294,30,60,0,10,0,0
6_s_6_d_7_cn_1_ct_0_com_0_con.mdg,2.8262330382292538,30,30,35,5,0,0
6_s_6_d_5_cn_3_ct_0_com_0_con.mdg,2.496577688586905,30,30,25,15,0,0
6_s_9_d_5_cn_0_ct_0_com_0_con.mdg,2.885272001875842,30,45,25,0,0,0
6_s_1_d_8_cn_5_ct_0_com_0_con.mdg,2.503375766551497,30,5,40,25,0,0
6_s_12_d_2_cn_0_ct_0_com_0_con.mdg,2.6879570247657685,30,60,10,0,0,0
6_s_11_d_0_cn_3_ct_0_com_0_con.mdg,2.243644015870173,30,55,0,15,0,0
6_s_4_d_9_cn_1_ct_0_com_0_con.mdg,2.9635183831810648,30,20,45,5,0,0
6_s_5_d_2_cn_7_ct_0_com_0_con.mdg,2.182490164829149,30,25,10,35,0,0
6_s_3_d_4_cn_7_ct_0_com_0_con.mdg,2.2603146683610866,30,15,20,35,0,0
6_s_2_d_1_cn_11_ct_0_com_0_con.mdg,2.0718205419705935,30,10,5,55,0,0
6_s_1_d_12_cn_1_ct_0_com_0_con.mdg,3.093899654812156,30,5,60,5,0,0
6_s_1_d_3_cn_10_ct_0_com_0_con.mdg,2.1519539847013327,30,5,15,50,0,0
6_s_3_d_1_cn_10_ct_0_com_0_con.mdg,2.0859231752724385,30,15,5,50,0,0
6_s_8_d_1_cn_5_ct_0_com_0_con.mdg,2.1993761349502763,30,40,5,25,0,0
6_s_9_d_3_cn_2_ct_0_com_0_con.mdg,2.470187132821448,30,45,15,10,0,0
6_s_7_d_1_cn_6_ct_0_com_0_con.mdg,2.1688090547808954,30,35,5,30,0,0
6_s_0_d_3_cn_11_ct_0_com_0_con.mdg,2.1347996778668126,30,0,15,55,0,0
6_s_1_d_7_cn_6_ct_0_com_0_con.mdg,2.4136751778788996,30,5,35,30,0,0
6_s_0_d_1_cn_13_ct_0_com_0_con.mdg,2.0505218362794126,30,0,5,65,0,0
6_s_5_d_4_cn_5_ct_0_com_0_con.mdg,2.336233405170601,30,25,20,25,0,0
6_s_2_d_9_cn_3_ct_0_com_0_con.mdg,2.692671801621301,30,10,45,15,0,0
6_s_1_d_1_cn_12_ct_0_com_0_con.mdg,2.059335567674138,30,5,5,60,0,0
6_s_8_d_4_cn_2_ct_0_com_0_con.mdg,2.5274857009552747,30,40,20,10,0,0
6_s_2_d_3_cn_9_ct_0_com_0_con.mdg,2.1721224051489276,30,10,15,45,0,0
6_s_13_d_1_cn_0_ct_0_com_0_con.mdg,2.63656770531688,30,65,5,0,0,0
6_s_6_d_4_cn_4_ct_0_com_0_con.mdg,2.384940003960659,30,30,20,20,0,0
6_s_8_d_6_cn_0_ct_0_com_0_con.mdg,2.9771732694306996,30,40,30,0,0,0
6_s_3_d_10_cn_1_ct_0_com_0_con.mdg,2.991369223940832,30,15,50,5,0,0
6_s_14_d_0_cn_0_ct_0_com_0_con.mdg,2.597804564731397,30,70,0,0,0,0
6_s_7_d_3_cn_4_ct_0_com_0_con.mdg,2.336731527601074,30,35,15,20,0,0
6_s_1_d_10_cn_3_ct_0_com_0_con.mdg,2.7385347426825684,30,5,50,15,0,0
6_s_3_d_2_cn_9_ct_0_com_0_con.mdg,2.137489653844099,30,15,10,45,0,0
6_s_0_d_14_cn_0_ct_0_com_0_con.mdg,3.4334663569003383,30,0,70,0,0,0
6_s_3_d_8_cn_3_ct_0_com_0_con.mdg,2.6448428827918056,30,15,40,15,0,0
6_s_5_d_7_cn_2_ct_0_com_0_con.mdg,2.70181444941319,30,25,35,10,0,0
6_s_4_d_5_cn_5_ct_0_com_0_con.mdg,2.3795843518159625,30,20,25,25,0,0
6_s_4_d_0_cn_10_ct_0_com_0_con.mdg,2.0581559931890867,30,20,0,50,0,0
6_s_9_d_0_cn_5_ct_0_com_0_con.mdg,2.158952724912673,30,45,0,25,0,0
6_s_1_d_5_cn_8_ct_0_com_0_con.mdg,2.2665707747250345,30,5,25,40,0,0
6_s_0_d_0_cn_14_ct_0_com_0_con.mdg,2.0147649411118147,30,0,0,70,0,0
6_s_10_d_0_cn_4_ct_0_com_0_con.mdg,2.1916884038794215,30,50,0,20,0,0
6_s_7_d_6_cn_1_ct_0_com_0_con.mdg,2.778864134496815,30,35,30,5,0,0
6_s_2_d_10_cn_2_ct_0_com_0_con.mdg,2.859743927036255,30,10,50,10,0,0
6_s_10_d_3_cn_1_ct_0_com_0_con.mdg,2.5804057171084644,30,50,15,5,0,0
6_s_6_d_8_cn_0_ct_0_com_0_con.mdg,3.0854793658868114,30,30,40,0,0,0
6_s_5_d_0_cn_9_ct_0_com_0_con.mdg,2.0724940797048355,30,25,0,45,0,0
6_s_2_d_7_cn_5_ct_0_com_0_con.mdg,2.463082964018577,30,10,35,25,0,0
6_s_0_d_6_cn_8_ct_0_com_0_con.mdg,2.3011707132024037,30,0,30,40,0,0
6_s_2_d_5_cn_7_ct_0_com_0_con.mdg,2.297930700267912,30,10,25,35,0,0
6_s_6_d_0_cn_8_ct_0_com_0_con.mdg,2.088947599913552,30,30,0,40,0,0
6_s_4_d_3_cn_7_ct_0_com_0_con.mdg,2.2218634110878877,30,20,15,35,0,0
6_s_5_d_8_cn_1_ct_0_com_0_con.mdg,2.905188156628598,30,25,40,5,0,0
6_s_0_d_12_cn_2_ct_0_com_0_con.mdg,2.9461648481806773,30,0,60,10,0,0
6_s_10_d_1_cn_3_ct_0_com_0_con.mdg,2.2822009452305347,30,50,5,15,0,0
6_s_0_d_9_cn_5_ct_0_com_0_con.mdg,2.542745413517231,30,0,45,25,0,0
6_s_2_d_12_cn_0_ct_0_com_0_con.mdg,3.3241247418719793,30,10,60,0,0,0
6_s_7_d_4_cn_3_ct_0_com_0_con.mdg,2.445384479132465,30,35,20,15,0,0
6_s_6_d_3_cn_5_ct_0_com_0_con.mdg,2.2918106320997387,30,30,15,25,0,0
6_s_1_d_4_cn_9_ct_0_com_0_con.mdg,2.2060889326977495,30,5,20,45,0,0
6_s_12_d_1_cn_1_ct_0_com_0_con.mdg,2.471325426853291,30,60,5,5,0,0
6_s_6_d_6_cn_2_ct_0_com_0_con.mdg,2.6441655830579034,30,30,30,10,0,0
6_s_5_d_6_cn_3_ct_0_com_0_con.mdg,2.546300959935176,30,25,30,15,0,0
